SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-739718404,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD401,pl,Sweden,120.09,0.074,43781.646,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,661.802,541.712,44323.358,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,661.81,0.008,44323.366,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,663.415,1.605,44324.971,Friday,5,4,0,1,0,0,0,0,0,0,0,0,0,716.632
1-739718404,Completed,Resolved,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,664.516,1.101,44326.072,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,716.632
1-739718556,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium,0.0,0.0,43661.779,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111
1-739718556,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium,0.01,0.01,43661.789,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.111
1-739718718,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.0,0.0,43663.196,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404
1-739718718,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.054,0.054,43663.25,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.0,0.0,43667.942,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.039,0.039,43667.981,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.587,0.548,43668.529,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.593,0.006,43668.535,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.605,0.012,43668.547,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,Queued,Awaiting Assignment,V3_2,Org line C,G85,Low,PROD424,pl,POLAND,71.497,70.892,43739.439,Friday,3,1,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,71.522,0.025,43739.464,Friday,3,2,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,Accepted,Assigned,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,71.559,0.037,43739.501,Friday,4,2,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,72.312,0.753,43740.254,Friday,4,2,0,1,0,0,0,1,0,0,0,0,0,710.241
1-739733861,Accepted,Wait,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,72.315,0.003,43740.257,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,83.44,11.125,43751.382,Friday,5,2,0,1,0,0,0,2,0,0,0,0,0,710.241
1-739733861,Accepted,Wait,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,83.768,0.328,43751.71,Friday,6,2,0,1,0,0,0,2,0,0,0,0,0,710.241
1-739733861,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,84.159,0.391,43752.101,Friday,6,2,0,1,0,0,0,3,0,0,0,0,0,710.241
1-739733861,Completed,Resolved,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,84.373,0.214,43752.315,Friday,7,2,0,1,0,0,0,3,0,0,0,0,0,710.241
1-739736318,Queued,Awaiting Assignment,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,0,0.0,0.0,43663.67,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736318,Accepted,In Progress,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,Sweden,0.65,0.65,43664.32,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736318,Completed,Resolved,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,Sweden,63.967,63.317,43727.637,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736753,Queued,Awaiting Assignment,A2_1,Org line A2,L31 2nd,High,PROD172,se,0,0.0,0.0,43667.766,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,624.015
1-739736753,Accepted,In Progress,A2_1,Org line A2,L31 2nd,High,PROD172,se,USA,0.121,0.121,43667.887,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,624.015
1-739736753,Completed,Resolved,A2_1,Org line A2,L31 2nd,High,PROD172,se,USA,0.23,0.109,43667.996,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,624.015
1-739748041,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD267,us,USA,0.0,0.0,43669.271,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,432.76
1-739748041,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD267,us,USA,5.235,5.235,43674.506,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,432.76
1-739748041,Queued,Awaiting Assignment,V3_2,Org line C,N21,Medium,PROD267,us,USA,6.847,1.612,43676.118,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,432.76
1-739748041,Accepted,Wait,V3_2,Org line C,N21,Medium,PROD267,us,USA,6.857,0.01,43676.128,Friday,1,2,0,0,0,0,0,0,0,0,0,0,0,432.76
1-739748041,Accepted,In Progress,V3_2,Org line C,N21,Medium,PROD267,us,USA,63.701,56.844,43732.972,Friday,1,2,0,0,0,0,0,1,0,0,0,0,0,432.76
1-739748041,Accepted,Wait,V3_2,Org line C,N21,Medium,PROD267,us,USA,63.707,0.006,43732.978,Friday,2,2,0,0,0,0,0,1,0,0,0,0,0,432.76
1-739748101,Queued,Awaiting Assignment,V3_2,Org line G2,S8,Medium,PROD267,br,Brazil,0.0,0.0,43672.091,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Accepted,In Progress,V3_2,Org line G2,S8,Medium,PROD267,br,Brazil,18.136,18.136,43690.227,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Accepted,In Progress,V3_2,Org line G2,S8,Medium,PROD267,br,Brazil,18.141,0.005,43690.232,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Queued,Awaiting Assignment,V3_2,Org line V8,S14,Medium,PROD267,br,Brazil,18.215,0.074,43690.306,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Accepted,In Progress,V3_2,Org line V8,S14,Medium,PROD267,br,Brazil,68.628,50.413,43740.719,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Accepted,Wait,V3_2,Org line V8,S14,Medium,PROD267,br,Brazil,320.545,251.917,43992.636,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,359.978
1-739748101,Completed,Resolved,V3_2,Org line V8,S14,Medium,PROD267,br,Brazil,320.664,0.119,43992.755,Friday,3,2,0,0,0,0,0,1,0,0,0,0,0,359.978
1-739748142,Queued,Awaiting Assignment,V3_2,Org line G2,S8,Low,PROD424,pl,Brazil,0.0,0.0,43675.095,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD424,pl,Sweden,29.229,29.229,43704.324,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,Wait - User,V3_2,Org line G2,S8,Low,PROD424,pl,Sweden,31.769,2.54,43706.864,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,63.062,31.293,43738.157,Friday,1,1,0,0,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,63.116,0.054,43738.211,Friday,2,1,0,0,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,64.786,1.67,43739.881,Friday,2,2,0,0,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,64.835,0.049,43739.93,Friday,3,2,0,0,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,330.841,266.006,44005.936,Friday,3,2,0,1,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,330.849,0.008,44005.944,Friday,4,2,0,1,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,353.876,23.027,44028.971,Friday,4,3,0,1,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,353.98,0.104,44029.075,Friday,5,3,0,1,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,407.314,53.334,44082.409,Friday,5,3,0,2,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,407.356,0.042,44082.451,Friday,6,3,0,2,0,1,0,0,0,0,0,0,0,529.887
1-739748142,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,407.421,0.065,44082.516,Friday,6,3,0,2,0,1,0,1,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,407.624,0.203,44082.719,Friday,6,3,0,2,0,1,0,2,0,0,0,0,0,529.887
1-739748142,Accepted,Wait - Implementation,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,407.718,0.094,44082.813,Friday,7,3,0,2,0,1,0,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,408.841,1.123,44083.936,Friday,7,3,0,2,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,pl,Brazil,409.865,1.024,44084.96,Friday,8,3,0,2,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,pl,INDIA,410.086,0.221,44085.181,Friday,8,4,0,2,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,Assigned,E_10,Org line B,G230 2nd,Low,PROD424,pl,INDIA,410.229,0.143,44085.324,Friday,9,4,0,2,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,pl,Brazil,420.261,10.032,44095.356,Friday,9,4,0,3,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,428.424,8.163,44103.519,Friday,10,4,0,3,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,428.425,0.001,44103.52,Friday,10,5,0,3,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,440.685,12.26,44115.78,Friday,10,6,0,3,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,440.715,0.03,44115.81,Friday,11,6,0,3,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,496.191,55.476,44171.286,Friday,11,6,0,4,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,498.163,1.972,44173.258,Friday,12,6,0,4,0,1,1,2,0,0,0,0,0,529.887
1-739748142,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,498.412,0.249,44173.507,Friday,12,6,0,4,0,2,1,2,0,0,0,0,0,529.887
1-739748142,Completed,Resolved,V3_2,Org line C,G97,Low,PROD424,pl,Brazil,498.418,0.006,44173.513,Friday,13,6,0,4,0,2,1,2,0,0,0,0,0,529.887
1-739748401,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD365,in,Sweden,0.0,0.0,43719.45,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739748401,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD365,in,POLAND,4.451,4.451,43723.901,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739748401,Queued,Awaiting Assignment,A2_2,Org line A2,G63 2nd,Medium,PROD365,in,POLAND,4.479,0.028,43723.929,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739748401,Queued,Awaiting Assignment,A2_2,Org line A2,G63 2nd,Medium,PROD365,in,POLAND,4.48,0.001,43723.93,Friday,1,2,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739748401,Accepted,In Progress,A2_2,Org line A2,G63 2nd,Medium,PROD365,in,Sweden,6.346,1.866,43725.796,Friday,1,3,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739748401,Completed,Resolved,A2_2,Org line A2,G63 2nd,Medium,PROD365,in,Sweden,10.12,3.774,43729.57,Friday,2,3,0,0,0,0,0,0,0,0,0,0,0,658.658
1-739749717,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD312,us,USA,0.0,0.0,43672.263,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133
1-739749717,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD312,us,USA,0.102,0.102,43672.365,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.133
1-739750135,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.0,0.0,43662.09,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,24.066
1-739750135,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.038,0.038,43662.128,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,24.066
1-739750135,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.169,0.131,43662.259,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,24.066
1-739750135,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,12.353,12.184,43674.443,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,24.066
1-739750135,Completed,Resolved,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,13.42,1.067,43675.51,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,24.066
1-739750816,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,0.0,0.0,43669.402,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,103.228
1-739750816,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,0.023,0.023,43669.425,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,103.228
1-739750816,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,0.121,0.098,43669.523,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,103.228
1-739750816,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,7.812,7.691,43677.214,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,103.228
1-739750816,Accepted,Wait - User,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,10.735,2.923,43680.137,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,103.228
1-739750816,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,90.553,79.818,43759.955,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,103.228
1-739750816,Completed,Resolved,A2_1,Org line B,D3,Medium,PROD235,br,Brazil,90.801,0.248,43760.203,Friday,4,1,0,0,0,1,0,0,0,0,0,0,0,103.228
1-739753598,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA,0.0,0.0,43672.814,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,964.799
1-739753598,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA,0.009,0.009,43672.823,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,964.799
1-739753598,Accepted,Wait - User,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA,0.908,0.899,43673.722,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,964.799
1-739753598,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA,322.291,321.383,43995.105,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,964.799
1-739753598,Completed,Resolved,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA,325.165,2.874,43997.979,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,964.799
1-739753744,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD759,us,USA,0.0,0.0,43673.553,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155
1-739753744,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD759,us,USA,0.118,0.118,43673.671,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.155
1-739755016,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD494,us,USA,0.0,0.0,43662.001,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,629.789
1-739755016,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD494,us,USA,0.013,0.013,43662.014,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,629.789
1-739755016,Completed,Resolved,V3_2,Org line C,N32,Medium,PROD494,us,USA,0.277,0.264,43662.278,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,629.789
1-739765735,Queued,Awaiting Assignment,A2_1,Org line A2,W16 3rd,Medium,PROD171,pl,POLAND,0.0,0.0,43681.059,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,385.141
1-739765735,Accepted,Wait - User,A2_1,Org line A2,W16 3rd,Medium,PROD171,pl,POLAND,19.75,19.75,43700.809,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,385.141
1-739770396,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD521,pl,Brazil,0.0,0.0,43675.503,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,10.642
1-739770396,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD521,pl,Brazil,0.019,0.019,43675.522,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,10.642
1-739770396,Completed,Resolved,V3_2,Org line C,G97,Low,PROD521,pl,Brazil,2.858,2.839,43678.361,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,10.642
1-739771209,Accepted,In Progress,V3_2,Org line C,N36,Medium,PROD17,us,USA,0.0,0.0,43671.642,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2.478
1-739771209,Accepted,In Progress,V3_2,Org line C,N36,Medium,PROD17,us,USA,0.07,0.07,43671.712,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,2.478
1-739774122,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,0.0,0.0,43672.551,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357
1-739774122,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,0.03,0.03,43672.581,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.357
1-739774122,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,0.29,0.26,43672.841,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,0.357
1-739774204,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,0.0,0.0,43672.154,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,965.459
1-739774204,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,0.039,0.039,43672.193,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,965.459
1-739774204,Accepted,Assigned,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,0.078,0.039,43672.232,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,965.459
1-739774204,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,83.154,83.076,43755.308,Friday,2,0,0,1,0,0,0,0,0,0,0,0,0,965.459
1-739774204,Accepted,Wait - Vendor,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,85.3,2.146,43757.454,Friday,3,0,0,1,0,0,0,0,0,0,0,0,0,965.459
1-739774204,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,328.114,242.814,44000.268,Friday,3,0,0,1,0,0,0,0,1,0,0,0,0,965.459
1-739774204,Completed,Resolved,missing,Org line C,N19 2nd,Low,PROD267,ca,Canada,329.436,1.322,44001.59,Friday,4,0,0,1,0,0,0,0,1,0,0,0,0,965.459
1-739774220,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD494,ca,Canada,0.0,0.0,43672.379,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085
1-739774220,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD494,ca,Canada,0.055,0.055,43672.434,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.085
1-739774740,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD369,pl,Sweden,0.0,0.0,43684.175,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098
1-739774740,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD369,pl,Sweden,0.014,0.014,43684.189,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.098
1-739774964,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD436,be,Belgium,0.0,0.0,43666.692,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187
1-739774964,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD436,be,Belgium,0.037,0.037,43666.729,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.187
1-739780580,Accepted,In Progress,E_5,Org line C,G81,High,PROD13,fr,INDIA,0.0,0.0,43673.4,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Accepted,In Progress,E_5,Org line C,G81,High,PROD13,fr,INDIA,0.05,0.05,43673.45,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Queued,Awaiting Assignment,E_10,Org line C,G222 2nd,High,PROD13,fr,INDIA,0.186,0.136,43673.586,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Accepted,In Progress,E_10,Org line C,G222 2nd,High,PROD13,fr,INDIA,0.425,0.239,43673.825,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Queued,Awaiting Assignment,C_6,Org line C,G225 3rd,High,PROD13,fr,INDIA,0.444,0.019,43673.844,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Accepted,In Progress,C_6,Org line C,G225 3rd,High,PROD13,fr,France,41.538,41.094,43714.938,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739780580,Completed,Resolved,C_6,Org line C,G225 3rd,High,PROD13,fr,France,41.574,0.036,43714.974,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,704.777
1-739790231,Accepted,In Progress,V3_2,Org line B,S10,High,PROD758,pe,PERU,0.0,0.0,43675.229,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,616.539
1-739790231,Accepted,In Progress,V3_2,Org line B,S10,High,PROD758,pe,PERU,0.061,0.061,43675.29,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,616.539
1-739790231,Completed,Resolved,V3_2,Org line B,S10,High,PROD758,pe,PERU,2.168,2.107,43677.397,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,616.539
1-739791103,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.0,0.0,43672.501,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367
1-739791103,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.025,0.025,43672.526,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.367
1-739791276,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD536,pl,Brazil,0.0,0.0,43673.526,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD536,pl,Brazil,0.067,0.067,43673.593,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,2.518,2.451,43676.044,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,64.048,61.53,43737.574,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,64.236,0.188,43737.762,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,64.282,0.046,43737.808,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,Wait,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,64.321,0.039,43737.847,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,99.1
1-739791276,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,78.275,13.954,43751.801,Friday,4,1,0,1,0,0,0,1,0,0,0,0,0,99.1
1-739791276,Completed,Resolved,V3_2,Org line C,G97,Low,PROD536,pl,Brazil,78.291,0.016,43751.817,Friday,5,1,0,1,0,0,0,1,0,0,0,0,0,99.1
1-739791347,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Brazil,0.0,0.0,43676.853,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297
1-739791347,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Brazil,0.039,0.039,43676.892,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297
